output_id,n_classes,price,min_acc,max_acc,social_optimum_index,soc_stability,soc_anarchy,soc_optimum, min_tput, max_tput, opt_tput
1650,2,1.9566509190072212,21,21,13,24.62839170084836,24.62839170084836,30.539674052906122, 65.718061, 65.718061, 55.976136
1651,2,0.4484803142720467,30,30,15,37.4247275718386,37.4247275718386,43.31969828591931, 50.879137, 50.879137, 50.046903
1652,3,2.057564159355498,21,21,12,20.299875653534542,20.299875653534542,28.713844087734035, 63.508723, 63.508723, 53.404614
1653,4,1.5550739840104382,24,24,10,11.210466383749477,11.210466383749477,27.46544515989562, 48.532242, 48.532242, 43.016185
1654,2,4.275503359923866,2,2,2,0.5620253801522672,0.5620253801522672,0.5620253801522672, 9.1130321, 9.1130321, 9.1130321
1655,2,2.609895289982842,14,14,9,16.028396940240206,16.028396940240206,19.367104390154424, 52.566931, 52.566931, 42.856162
1656,4,4.026424711140698,10,10,6,6.363246888593018,6.363246888593025,10.37085373315581, 46.627494, 46.627494, 34.529402
1657,3,1.9812793831270485,16,16,9,11.040266869967226,11.040266869967226,16.041616551856563, 42.740737, 42.740737, 33.873131
1658,2,3.267850508319782,10,10,7,8.987379916802183,8.987379916802183,10.244696441761526, 41.665885, 41.665885, 33.11965
1659,3,3.911393253392651,8,8,5,6.2975369728587935,6.2975369728587935,8.546729733036745, 37.588683, 37.588683, 28.103696
1660,2,4.754685367216261,2,2,2,-0.31841463443252316,-0.31841463443252316,-0.31841463443252316, 9.1909561, 9.1909561, 9.1909561
1661,3,4.876923286242719,8,8,5,4.475735710058245,4.475735710058245,6.406608568786407, 43.491122, 43.491122, 30.791225
1663,2,4.787504068583622,4,4,3,2.034400725665513,2.034400725665513,2.2906957942491353, 21.184417, 21.184417, 16.653208
1664,3,3.0016692599152717,9,9,5,6.647080660762555,6.647080660762555,9.696281700423642, 33.662104, 33.662104, 24.704628
1665,4,4.8386555203796195,4,4,4,-4.344715081518478,-4.344715081518478,-4.344715081518478, 15.009907, 15.009907, 15.009907
1666,4,2.989697273935819,12,12,6,5.4646897127701735,5.4646897127701735,11.502952356385089, 41.341057, 41.341057, 29.441136
1667,2,3.1181516781886307,12,12,9,13.953421861736437,13.953421861736437,15.721582896302332, 51.371242, 51.371242, 43.784948
1668,4,3.0970619510117463,13,13,8,11.155228636847298,11.155228636847298,17.05464639190603, 51.417034, 51.417034, 41.831142
1669,2,0.19510364291162985,30,30,18,53.402061712651104,53.402061712651104,55.282808427590666, 59.255171, 59.255171, 58.794674
1670,4,1.7484275022649876,22,22,10,11.873827950170273,11.873827950170273,25.204100977350127, 50.339233, 50.339233, 42.688376
1671,3,2.198732457646595,15,15,9,16.033458135301075,16.033458135301075,23.77349888118065, 49.014445, 49.014445, 43.562091
1672,4,1.8701769713735494,31,31,15,17.308051887419964,17.308051887419964,35.55856642939676, 75.283538, 75.283538, 63.611221
1673,3,2.2168896165572507,18,18,11,12.54356190196949,12.54356190196949,18.382281217870247, 52.447575, 52.447575, 42.768067
1674,3,2.2134771837625844,16,16,9,12.450966059798652,12.450966059798652,18.173781346136742, 47.866601, 47.866601, 38.095076
1675,2,4.8636722332652145,5,5,3,3.31144683367393,3.31144683367393,3.9376143002043573, 27.629808, 27.629808, 18.528631
1676,3,0.21369300916737777,45,45,24,36.049531587468,36.049531587468,38.65647177998294, 45.665717, 45.665717, 43.785104
1677,4,4.368182873874412,13,13,8,9.465342639632645,9.465342639632652,15.27192100900471, 66.25172, 66.25172, 50.217384
1678,2,2.1899100429304537,12,12,8,18.560937484834554,18.560937484834554,21.130570656556372, 44.839858, 44.839858, 38.649851
1680,2,4.61131463278161,6,6,4,5.6892122033103405,5.6892122033103405,6.79632046887356, 33.3571, 33.3571, 25.241579
1681,3,3.4653605207187783,7,7,5,4.693700354968552,4.693700354968552,5.980194396406109, 28.951224, 28.951224, 23.306997
1682,3,3.381738242037206,9,9,6,7.670342821665145,7.670342821665145,9.875276547776766, 38.105987, 38.105987, 30.165706
1683,3,3.420029133223876,10,10,6,9.237965667761237,9.237965667761245,13.036997200656746, 43.438257, 43.438257, 33.557172
1684,2,4.984494959415041,6,6,4,3.704953243509749,3.704953243509749,4.756316162339836, 33.611923, 33.611923, 24.694296
1685,4,0.3314761566690999,60,60,30,69.627324599854,69.627324599854,77.87353729992704, 89.515894, 89.515894, 87.817822
1686,3,1.0445366271625685,36,36,15,16.930751422147537,16.930751422147537,30.52194359256148, 54.53407, 54.53407, 46.189993
1687,3,0.7267785940693561,34,34,11,12.431188801641891,12.431188801641895,27.18455346523709, 37.141661, 37.141661, 35.179118
1688,4,0.28271792354728154,60,60,18,32.022783587163104,32.022783587163104,43.01283737614894, 48.985859, 48.985859, 48.10176
1689,3,4.4696592751784285,8,8,5,4.173942798572568,4.173942798572575,6.46193462410786, 39.931217, 39.931217, 28.810231
1690,4,2.7303338633072594,16,16,9,10.425732187083852,10.425732187083852,16.483896230234674, 54.111074, 54.111074, 41.056901
1691,2,0.2488563180274761,30,30,24,56.49099345917571,56.49099345917571,57.063908367340574, 63.956683, 63.956683, 63.03646
1692,3,1.287970926866124,26,26,12,16.26724690148078,16.26724690148078,29.94865287760652, 49.754491, 49.754491, 45.404304
1694,4,3.1288855304132697,16,16,9,10.780376513387687,10.780376513387687,17.402797226280576, 60.842545, 60.842545, 45.562767
1695,2,4.131823992886897,5,5,4,2.4771590355655135,2.4771590355655135,2.862889028452411, 23.136279, 23.136279, 19.390185
1696,2,3.7263172776001294,7,7,5,5.873653056799096,5.873653056799096,6.711203611999355, 31.957874, 31.957874, 25.34279
1697,2,4.206942082478671,3,3,2,1.2153477525639875,1.2153477525639875,1.3278361350426593, 13.836174, 13.836174, 9.7417203
1698,4,3.4781664712534943,9,9,5,4.584606758718554,4.584606758718557,6.931661643732528, 35.888105, 35.888105, 24.322494
1699,3,3.8191514749375206,6,6,4,1.5814921503748742,1.5814921503748742,2.773239100249919, 24.496401, 24.496401, 18.049845
1700,2,2.06473979838305,12,12,8,9.907723419403396,9.907723419403396,12.056897612935597, 34.684601, 34.684601, 28.574816
1701,3,3.851890469302224,8,8,5,6.83381724558221,6.83381724558221,9.68263065348888, 37.648941, 37.648941, 28.942083
1702,3,3.66986953511987,7,7,4,3.4600962541609093,3.4600962541609093,4.7741978595205214, 29.149183, 29.149183, 19.453676
1703,4,0.9264778586317518,48,48,18,14.135841785675915,14.135841785675915,34.851268544628475, 58.606779, 58.606779, 51.52787
1704,3,1.745505056806695,27,27,14,16.636876466219235,16.636876466219235,27.198073204706276, 63.765513, 63.765513, 51.635144
1705,3,3.0598646511531657,5,5,3,1.2485017442341704,1.2485017442341722,1.6679750465405028, 16.547825, 16.547825, 10.847569
1706,3,2.132593723438509,23,23,13,14.803368360914291,14.803368360914291,22.786600595299387, 63.853024, 63.853024, 50.510319
1707,3,3.2469128712518214,12,12,8,10.30341454497814,10.30341454497814,14.168478029985426, 49.266369, 49.266369, 40.143781
1708,2,1.8706277481871003,12,12,8,12.487744021754796,12.487744021754796,14.698527014503199, 34.935277, 34.935277, 29.663549
1709,2,1.941669529925718,12,12,8,8.371240640891386,8.371240640891386,10.021122760594256, 31.671275, 31.671275, 25.554479
1710,4,2.262403083384127,21,21,12,11.755239248933329,11.755239248933336,19.520205999390484, 59.265704, 59.265704, 46.669043
1711,2,1.6844752053365437,14,14,9,12.594437125288387,12.594437125288387,15.147672151971108, 36.17709, 36.17709, 30.307949
1712,4,1.4266011796699303,28,28,14,12.434198969241955,12.434198969241955,23.822029484620984, 52.379032, 52.379032, 43.794446
1713,4,4.780847375406793,8,8,5,6.232897996745656,6.232897996745656,8.663691122966037, 44.479677, 44.479677, 32.567928
1714,2,1.4522307591212558,30,30,21,44.87397922636232,44.87397922636232,48.920765058453625, 88.440902, 88.440902, 79.417611
1715,3,0.4380922793281705,45,45,23,47.735724430232324,47.735724430232324,53.905279575452084, 67.449877, 67.449877, 63.981402
1716,4,0.38167782204723,60,60,29,55.150828677166196,55.150828677166196,64.29064316063034, 78.051498, 78.051498, 75.3593
1717,4,4.584526701734944,7,7,4,2.3695130878553883,2.3695130878553883,4.514752193060222, 34.4612, 34.4612, 22.852859
1718,2,2.0732593553014107,16,16,10,18.876710315177426,18.876710315177426,23.384768446985895, 52.04886, 52.04886, 44.117362
1719,4,0.6570643305270762,52,52,14,12.013500812592035,12.013500812592035,35.40204537262093, 46.180846, 46.180846, 44.600946
1720,3,2.869858533060966,17,17,10,17.592463937963586,17.592463937963586,25.22992066939035, 66.380059, 66.380059, 53.928506
1721,4,0.46606203801611124,60,60,15,20.545301719033322,20.545301719033322,40.49271442975834, 48.509024, 48.509024, 47.483645
1722,3,0.8742017329713431,33,33,14,11.949178811945675,11.949178811945675,22.2424067384012, 40.797836, 40.797836, 34.481231
1723,4,1.068060205231538,33,33,12,12.165660227359247,12.165660227359254,29.738327537221547, 47.411647, 47.411647, 42.55505
1724,2,3.4423643227786718,10,10,8,12.181277772213278,12.181277772213278,13.236449417770633, 46.604921, 46.604921, 40.775364
1726,2,0.6353000362015515,30,30,20,30.670548913953457,30.670548913953457,32.90111727596897, 49.72955, 49.72955, 45.607118
1727,3,1.4480957973465303,18,18,10,10.759494647762452,10.759494647762452,16.1784250265347, 36.825219, 36.825219, 30.659383
1728,4,0.40985418357654513,60,60,29,46.2074899854073,46.2074899854073,56.2180416762802, 70.798741, 70.798741, 68.103813
1729,4,3.4011905256080817,14,14,8,8.450989641486856,8.450989641486856,14.053806795135348, 56.067657, 56.067657, 41.263331
1730,4,3.14014643965013,19,19,10,13.547621646647514,13.547621646647528,24.544091603498707, 73.210404, 73.210404, 55.945556
1731,4,4.881318171463454,7,7,4,2.4875327997558188,2.4875327997558188,3.8027443141461816, 36.65676, 36.65676, 23.328017
1732,3,1.0461372540444058,41,41,15,21.26269858417936,21.26269858417936,44.11460318933392, 64.154326, 64.154326, 59.806662
1733,2,0.9795291979489795,30,30,13,27.914306061530613,27.914306061530613,41.62168142666327, 57.300182, 57.300182, 54.355561
1734,3,3.068985685673807,25,25,15,29.57849785815482,29.57849785815482,42.40200871489291, 106.30314, 106.30314, 88.436794
1735,4,2.947158206071902,15,15,8,11.93357390892146,11.933573908921467,21.371350351424788, 56.140947, 56.140947, 44.948616
1736,4,4.951620769783672,4,4,4,-0.7842130791346875,-0.7842130791346875,-0.7842130791346875, 19.02227, 19.02227, 19.02227
1737,4,4.594983077078774,7,7,4,2.6006674604485838,2.6006674604485838,4.379831691684906, 34.765549, 34.765549, 22.759764
1738,3,4.20213064765665,12,12,7,6.304004228120199,6.304004228120199,9.960978466403454, 56.729572, 56.729572, 39.375893
1739,2,1.9429031529963385,30,30,30,81.36028541010984,81.36028541010984,81.36028541010984, 139.64738, 139.64738, 139.64738
1740,3,0.49674882957672917,45,45,15,22.509939669047185,22.509939669047185,36.07271155634906, 44.863637, 44.863637, 43.523944
1741,4,1.8735163495805018,25,25,13,10.978490260487447,10.978490260487455,20.572318455453477, 57.816399, 57.816399, 44.928031
1742,2,4.585077498264715,4,4,3,2.1362300069411404,2.1362300069411404,2.4973035052058536, 20.47654, 20.47654, 16.252536
1743,2,0.9048819206785036,28,28,13,26.0364602210019,26.0364602210019,36.62079003117946, 51.373154, 51.373154, 48.384255
1744,3,4.6710514319979515,5,5,3,1.9156148400102424,1.915614840010246,3.0746477040061464, 25.270872, 25.270872, 17.087802
1745,4,1.2994261841184596,31,31,12,13.199810292327754,13.199810292327754,33.954300790578486, 53.482022, 53.482022, 49.547415
1746,3,4.375829873823345,5,5,3,2.280899630883276,2.280899630883276,3.040905378529967, 24.160049, 24.160049, 16.168395
1747,3,1.342574717098518,32,32,14,20.51805105284742,20.51805105284742,39.34292896062075, 63.480442, 63.480442, 58.138975
1748,4,0.527617939696649,60,60,16,14.067020618201056,14.067020618201056,35.74310496485362, 45.724097, 45.724097, 44.184992
1749,3,2.916349711730578,28,28,16,23.683208071543802,23.683208071543802,34.65292561231075, 105.341, 105.341, 81.314521
1750,4,1.9297990625121946,17,17,9,7.683237937292688,7.683237937292688,13.82905443739025, 40.489822, 40.489822, 31.197246
1751,2,1.6979828542750575,20,20,12,19.655699914498854,19.655699914498854,24.51220874869931, 53.615357, 53.615357, 44.888003
1752,3,2.084282263535723,18,18,10,11.340054256356986,11.340054256356986,17.113799364642773, 48.857135, 48.857135, 37.956622
1753,2,0.8714925145620916,30,30,18,32.47661056313726,32.47661056313726,38.61910373788235, 58.621386, 58.621386, 54.305969
1755,2,0.7683858842396507,30,30,15,25.60009147281048,25.60009147281048,34.142160736405245, 48.651668, 48.651668, 45.667949
1756,2,1.4131246359977978,18,18,10,25.953385552039638,25.953385552039638,34.13962164002202, 51.389629, 51.389629, 48.270868
1757,3,3.9288586786365327,5,5,3,2.2437126068173363,2.2437126068173363,3.074382964090402, 21.888006, 21.888006, 14.860959
1758,2,3.171780112124444,9,9,6,8.065058990880004,8.065058990880004,9.205559327253336, 36.61108, 36.61108, 28.23624
1759,4,3.0943092267830514,27,27,14,23.129360876857604,23.129360876857604,42.00876182503729, 106.67571, 106.67571, 85.329091
1760,3,1.0776557892706013,30,30,13,17.18813532188196,17.18813532188196,31.436156739482186, 49.517809, 49.517809, 45.445682
1761,4,0.34156622276882487,60,60,15,17.48028063387051,17.48028063387051,31.89009065846763, 37.974254, 37.974254, 37.013584
1763,4,0.7610231045827359,44,44,15,11.234083398359616,11.234083398359616,29.974689431258966, 44.7191, 44.7191, 41.390036
1764,3,2.49776505546376,21,21,11,12.720846835261035,12.720846835261035,20.463943389898645, 65.173913, 65.173913, 47.939359
1765,3,1.445245737679251,39,39,16,28.78964223050921,28.78964223050921,54.504640197132, 85.154226, 85.154226, 77.628572
1766,3,2.8162158517139724,9,9,5,4.051308334574248,4.051308334574248,5.756783741430136, 29.397251, 29.397251, 19.837863
1767,3,4.657382167963455,3,3,3,0.7087164961096359,0.7087164961096359,0.7087164961096368, 14.680863, 14.680863, 14.680863
1768,3,0.6095839012661736,45,45,16,14.22680444302219,14.22680444302219,28.267228579741225, 41.65808, 41.65808, 38.020571
1769,3,1.9315448959381254,15,15,8,10.76701956092812,10.76701956092812,18.895774832495, 39.740193, 39.740193, 34.348134
1770,2,2.840266550261679,19,19,13,30.9848915450281,30.9848915450281,36.29512184659817, 84.949956, 84.949956, 73.218587
1771,4,0.6002242833026455,52,52,16,10.815465268262429,10.815465268262429,27.15548646715768, 42.027128, 42.027128, 36.759075
1772,2,4.812495449061259,6,6,4,4.5617203056324485,4.5617203056324485,5.108829203754965, 33.436693, 33.436693, 24.358811
1773,2,0.866994733226672,28,28,13,20.865599469653187,20.865599469653187,28.818180468053267, 45.141452, 45.141452, 40.089112
1774,2,1.753591512381076,16,16,11,18.650382801902786,18.650382801902786,21.645689363808163, 46.707847, 46.707847, 40.935196
1775,3,3.274216460425063,8,8,5,3.142293316599492,3.1422933165994955,5.058841697874685, 29.336025, 29.336025, 21.429924
1776,2,0.2971142565879975,30,30,30,74.97556430236008,74.97556430236008,74.97556430236008, 83.888992, 83.888992, 83.888992
1777,3,4.204446932839362,15,15,10,19.72677900740957,19.72677900740957,25.730709671606377, 82.793483, 82.793483, 67.775179
1778,4,1.7504060940438122,24,24,11,13.655897742948511,13.655897742948511,25.360940965518076, 55.665644, 55.665644, 44.615408
1779,3,0.3857379025026103,45,45,24,31.488967387382534,31.488967387382534,36.252500339937356, 48.847173, 48.847173, 45.51021
1780,2,0.9197434142988109,30,30,14,25.12244357103567,25.12244357103567,35.09937319981665, 52.714746, 52.714746, 47.975781
1781,3,2.901660758860042,18,18,11,19.386096340519245,19.386096340519245,27.00407665253954, 71.61599, 71.61599, 58.922345
1782,4,1.9419306290423677,26,26,13,16.453983644898443,16.453983644898443,33.14889982244923, 66.94418, 66.94418, 58.393998
1783,4,3.3512036537760164,7,7,4,2.445973423567885,2.4459734235678887,4.115941384895933, 25.904399, 25.904399, 17.520756
1784,2,0.9737806980629948,25,25,14,18.473557548425127,18.473557548425127,23.265392227118074, 42.818075, 42.818075, 36.898322
1785,3,2.433047891681737,15,15,9,12.300501624773943,12.300501624773943,17.862014974864366, 48.79622, 48.79622, 39.759446
1786,3,4.4423183030648055,9,9,5,4.7516712724167505,4.7516712724167505,7.11501148467597, 44.732536, 44.732536, 29.326603
1787,4,2.7879974278378765,12,12,6,5.042278865945477,5.042278865945477,11.453682432972741, 38.498248, 38.498248, 28.181667
1788,2,0.1636776592493111,30,30,30,88.57449722252066,88.57449722252066,88.57449722252066, 93.484827, 93.484827, 93.484827
1789,4,4.347125349382042,4,4,4,-0.3217353975281654,-0.3217353975281654,-0.3217353975281654, 17.066766, 17.066766, 17.066766
1791,3,2.133445233897735,30,30,14,29.22743598306795,29.22743598306795,54.454618725431715, 93.230793, 93.230793, 84.322852
1792,3,4.826081569895947,10,10,6,8.237389301040537,8.237389301040537,11.23699358062432, 56.498205, 56.498205, 40.193483
1793,2,3.67746504689924,6,6,5,7.065761718604563,7.065761718604563,7.4346657655038015, 29.130552, 29.130552, 25.821991
1794,3,2.3765215879511157,13,13,8,13.234349356635498,13.234349356635498,19.222021296391077, 44.12913, 44.12913, 38.234194
1795,4,0.9953734317185897,27,27,10,8.237272343598075,8.237272343598079,20.746548682814105, 35.112355, 35.112355, 30.700283
1796,3,1.4504105573457482,17,17,9,8.342458525122275,8.342458525122279,13.16531798388827, 32.999438, 32.999438, 26.219013
1797,3,4.170553009056592,8,8,5,6.1304609275472615,6.1304609275472615,8.394911954717042, 39.494885, 39.494885, 29.247677
1798,2,0.3143686690240227,30,30,16,29.365030929279314,29.365030929279314,32.626460295615644, 38.796091, 38.796091, 37.656359
1799,3,3.804392053736941,15,15,9,13.280906193945896,13.280906193945896,18.888029516367535, 70.346787, 70.346787, 53.127558
1800,4,1.1421712514265892,38,38,14,14.408354445789612,14.408354445789612,37.27889348002776, 57.810862, 57.810862, 53.269291
1801,3,3.1460654648518793,9,9,6,4.749673816333086,4.749673816333086,5.814773210888724, 33.064263, 33.064263, 24.691166
1802,2,0.02960716777677508,30,30,23,54.983669966696745,54.983669966696745,55.10583814113417, 55.871885, 55.871885, 55.786803
1803,3,1.9402844310821328,19,19,10,14.016516809439473,14.01651680943948,21.19763468917867, 50.881921, 50.881921, 40.600479
1804,4,3.1931699831805016,7,7,4,1.3141201177364898,1.3141201177364898,2.767645067277993, 23.66631, 23.66631, 15.540325
1805,4,1.271371894628891,60,60,18,25.286896322266543,25.286896322266543,74.25331389667998, 101.56921, 101.56921, 97.138008
1806,4,0.8954405726688208,34,34,12,10.030870529260092,10.030870529260092,25.45734512797415, 40.47585, 40.47585, 36.202632
1807,4,1.165102892247718,50,50,21,19.4107163876141,19.41071638761411,43.462085262797935, 77.665861, 77.665861, 67.929246
1808,3,0.34027500678395495,45,45,21,36.777611694722026,36.777611694722026,42.88414485753695, 52.089987, 52.089987, 50.02992
1809,2,0.625698496580519,30,30,15,26.11330910258443,26.11330910258443,32.873247551292216, 44.884264, 44.884264, 42.258725
1810,3,1.489449110907739,21,21,10,14.783014670937476,14.783014670937476,24.965635890922613, 46.061446, 46.061446, 39.860127
1812,4,3.886568646833915,17,17,10,12.657110003823433,12.657110003823433,20.30927353166085, 78.728777, 78.728777, 59.17496
1813,2,1.6753502696788698,24,24,15,30.267465527707117,30.267465527707117,36.35772095481695, 70.475872, 70.475872, 61.487975
1814,3,0.029434081467376028,45,45,21,44.725951333968084,44.725951333968084,45.35336728918511, 46.050485, 46.050485, 45.971483
1815,2,3.372729398428901,10,10,7,7.58041801571099,7.58041801571099,9.29126621099769, 41.307712, 41.307712, 32.900372
1816,2,0.5075177740843317,30,30,17,23.75381977747005,23.75381977747005,26.883093840566367, 38.979353, 38.979353, 35.510896
1817,4,3.7875935240889924,7,7,4,2.7278463313770516,2.727846331377055,4.633628903644029, 29.241001, 29.241001, 19.784003
1818,2,3.489263611983637,6,6,5,4.938046328098178,4.938046328098178,5.253208940081818, 25.873628, 25.873628, 22.699527
1819,2,0.021378723916145037,30,30,30,38.89052628251565,38.89052628251565,38.89052628251565, 39.531888, 39.531888, 39.531888
1820,3,3.436855244509932,11,11,7,6.174289310390748,6.174289310390748,8.918851288430481, 43.979697, 43.979697, 32.976838
1821,3,0.6531566409726836,45,45,34,86.26664115622924,86.26664115622924,90.63885420692877, 115.65869, 115.65869, 112.84618
1822,4,0.6196529465474304,60,60,23,45.718468207154174,45.718468207154174,65.00189022940911, 82.897645, 82.897645, 79.253908
1823,3,4.535736122069494,9,9,6,7.592158901374553,7.592158901374553,10.133888267583039, 48.413784, 48.413784, 37.348305
1824,3,1.859526696485112,15,15,9,8.926352552723323,8.926352552723323,13.128609731633993, 36.819253, 36.819253, 29.86435
1825,3,0.18946080370311869,45,45,15,30.641642833359654,30.641642833359654,35.95470194445323, 39.167379, 39.167379, 38.796614
1826,3,3.5462521491970356,7,7,5,2.93901595562075,2.93901595562075,3.749543254014822, 27.762781, 27.762781, 21.480804
1827,4,4.85052682463847,4,4,4,1.0079987014461196,1.0079987014461196,1.0079987014461196, 20.410106, 20.410106, 20.410106
1828,3,4.271974976806394,10,10,6,6.034374231936056,6.034374231936056,8.527615139161632, 48.754124, 48.754124, 34.159465
1829,4,2.6624646243713497,16,16,9,9.819818010058405,9.819818010058405,18.123623380657857, 52.419252, 52.419252, 42.085805
1830,4,2.5823247168138375,16,16,9,8.740400530978597,8.740400530978597,15.574864548675464, 50.057596, 50.057596, 38.815787
1831,3,2.0888879965416796,40,40,20,38.48939013833281,38.48939013833281,61.85460006916643, 122.04491, 122.04491, 103.63236
1833,4,0.7148679806485869,60,60,14,20.31324816108478,20.31324816108478,51.05825827091978, 63.205327, 63.205327, 61.06641
1834,4,1.3359784865115336,24,24,11,10.250994323723198,10.250994323723198,20.813127648373133, 42.314478, 42.314478, 35.508891
1835,4,1.372202774596503,45,45,19,20.712394143157354,20.712394143157354,49.48031828266645, 82.461519, 82.461519, 75.552171
1836,4,3.103727500698767,12,12,7,4.3163689916147945,4.3163689916147945,8.607383495108635, 41.561099, 41.561099, 30.333476
